Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Humidity [%], Temp Atmos [C],Distace [mm], 
2020/03/13 03:14:21,951.31,29.36,6.05,7.00,4.68,66.37,7.73,1911,
2020/03/13 03:19:21,951.13,29.43,6.05,6.75,4.68,66.92,7.50,1923,
2020/03/13 03:24:21,951.51,29.18,5.83,6.50,4.68,69.00,7.61,1913,
2020/03/13 03:29:21,951.37,30.13,6.06,7.00,4.68,63.86,8.66,1897,
2020/03/13 03:34:21,951.26,30.09,6.53,7.25,4.68,63.78,8.58,1927,
2020/03/13 03:39:21,951.47,29.96,6.92,7.75,4.68,64.51,9.05,1925,
2020/03/13 03:44:21,951.40,29.68,7.19,8.00,4.68,63.18,9.05,1874,
2020/03/13 03:49:21,951.34,29.71,7.46,8.25,4.68,62.03,9.14,1909,
2020/03/13 03:54:21,951.31,29.57,7.56,8.25,4.68,62.32,8.94,1910,
2020/03/13 03:59:21,951.25,29.69,7.54,8.25,4.68,60.94,9.13,1906,
2020/03/13 04:04:21,951.32,29.66,7.59,8.25,4.68,61.02,9.15,1922,
2020/03/13 04:09:21,951.22,29.61,7.58,8.25,4.68,62.12,8.72,1913,
2020/03/13 04:14:21,951.28,29.35,7.40,8.00,4.68,63.29,8.36,1912,
2020/03/13 04:19:21,951.34,29.23,7.07,7.75,4.68,64.48,8.02,1883,
2020/03/13 04:24:21,951.63,29.35,6.79,7.50,4.68,63.74,8.44,1965,
2020/03/13 04:29:21,951.47,29.44,6.70,7.50,4.68,64.58,7.96,1927,
2020/03/13 04:34:21,951.57,29.25,6.51,7.25,4.68,66.72,7.58,1928,
2020/03/13 04:39:21,951.59,29.33,6.40,7.25,4.68,66.54,7.34,1922,
2020/03/13 04:44:21,951.71,29.38,6.30,7.00,4.68,65.83,7.81,1916,
2020/03/13 04:49:21,951.71,29.37,6.29,7.00,4.68,66.25,7.66,1906,
2020/03/13 04:54:21,951.54,29.30,6.28,7.00,4.68,68.56,7.08,1920,
2020/03/13 04:59:21,951.62,28.92,6.02,6.75,4.68,70.75,6.66,1920,
2020/03/13 05:04:21,951.80,29.33,5.82,6.75,4.68,65.99,7.74,1917,
2020/03/13 05:09:21,951.48,29.20,5.81,6.50,4.68,69.89,6.65,1921,
2020/03/13 05:14:21,951.68,29.09,5.56,6.25,4.68,68.54,7.19,1910,
2020/03/13 05:19:21,951.62,29.30,5.48,6.25,4.68,69.07,7.04,1923,
2020/03/13 05:24:21,951.85,29.56,5.52,6.25,4.68,66.14,7.64,1873,
2020/03/13 05:29:21,951.66,29.45,5.64,6.50,4.68,71.10,6.68,1915,
2020/03/13 05:34:21,951.77,29.17,5.49,6.25,4.68,71.62,6.50,1915,
2020/03/13 05:39:21,951.85,29.44,5.43,6.25,4.68,67.92,7.27,1906,
2020/03/13 05:44:21,951.96,29.55,5.55,6.25,4.68,66.30,7.92,1926,
2020/03/13 05:49:21,951.68,29.30,5.57,6.25,4.68,69.53,6.58,1925,
2020/03/13 05:54:21,951.73,29.08,5.30,6.00,4.68,72.33,6.34,1917,
2020/03/13 05:59:21,951.65,29.29,5.09,5.75,4.68,69.25,6.99,1870,
2020/03/13 06:04:21,951.60,29.32,5.04,5.75,4.68,71.08,6.57,1961,
2020/03/13 06:09:21,951.67,29.27,4.96,5.75,4.68,70.10,6.68,1968,
2020/03/13 06:14:21,951.70,29.37,4.93,5.50,4.68,69.67,6.49,1947,
2020/03/13 06:19:21,951.82,29.24,4.79,5.50,4.68,72.15,6.09,1932,
2020/03/13 06:24:21,951.98,29.30,4.66,5.25,4.68,74.27,6.27,1917,
2020/03/13 06:29:21,951.86,29.26,4.51,5.25,4.68,72.91,6.38,1919,
2020/03/13 06:34:21,951.96,29.32,4.39,5.25,4.68,74.01,6.28,1922,
2020/03/13 06:39:21,951.85,29.46,4.41,5.00,4.68,72.77,6.28,1915,
2020/03/13 06:44:21,951.91,29.51,4.53,5.25,4.68,71.56,6.69,1910,
2020/03/13 06:49:21,951.70,29.57,4.74,5.50,4.68,71.06,6.73,1911,
2020/03/13 06:54:21,951.57,29.58,4.87,5.75,4.68,70.20,6.79,1973,
2020/03/13 06:59:21,951.52,29.60,5.03,5.75,4.68,68.84,7.17,1929,
2020/03/13 07:04:21,951.36,29.56,5.18,6.00,4.68,68.84,6.77,1906,
2020/03/13 07:09:21,951.44,29.59,5.25,6.00,4.68,67.76,7.04,1916,
2020/03/13 07:14:21,951.31,29.42,5.26,6.00,4.68,69.71,6.27,1880,
2020/03/13 07:19:21,951.42,28.80,4.95,5.75,4.68,73.89,5.53,1898,
2020/03/13 07:24:21,951.49,28.87,4.55,5.25,4.68,75.82,5.56,1990,
2020/03/13 07:29:21,951.55,28.82,4.21,5.00,4.68,77.48,5.35,1901,
2020/03/13 07:34:21,951.73,29.15,3.97,4.75,4.68,74.82,5.89,1988,
2020/03/13 07:39:21,951.68,29.16,3.89,4.75,4.68,75.11,5.65,1920,
2020/03/13 07:44:21,951.82,29.33,3.84,4.50,4.68,73.88,5.75,1913,
2020/03/13 07:49:21,952.03,29.34,3.81,4.75,4.68,73.78,6.04,1944,
2020/03/13 07:54:21,951.84,29.34,3.83,4.75,4.68,74.79,5.74,1924,
2020/03/13 07:59:21,951.88,28.90,3.63,4.25,4.68,76.57,5.16,1931,
2020/03/13 08:04:21,952.20,29.30,3.48,4.25,4.68,74.73,6.01,1941,
2020/03/13 08:09:21,952.05,29.20,3.46,4.25,4.68,82.36,5.08,1923,
2020/03/13 08:14:21,952.23,28.96,3.30,4.00,4.68,80.06,5.06,1920,
2020/03/13 08:19:21,952.27,29.30,3.23,4.00,4.68,78.19,5.31,1930,
2020/03/13 08:24:21,952.23,29.34,3.24,4.00,4.68,76.35,5.52,1922,
2020/03/13 08:29:21,952.17,29.31,3.31,4.00,4.68,75.89,5.34,1934,
2020/03/13 08:34:21,952.25,29.23,3.35,4.00,4.68,77.01,5.28,1939,
2020/03/13 08:39:21,952.35,29.10,3.33,4.00,4.68,77.80,4.93,1925,
2020/03/13 08:44:21,952.43,29.15,3.28,4.00,4.68,79.99,4.72,1921,
2020/03/13 08:49:21,952.68,29.10,3.19,3.75,4.68,84.44,4.68,1922,
2020/03/13 08:54:21,952.68,29.33,3.18,4.00,4.68,80.09,5.27,1920,
2020/03/13 08:59:21,952.60,29.36,3.36,4.25,4.68,77.21,5.57,1907,
2020/03/13 09:04:21,952.58,29.37,3.62,4.25,4.68,75.93,5.52,1909,
2020/03/13 09:09:21,952.50,29.35,3.77,4.50,4.68,75.75,5.31,1898,
2020/03/13 09:14:21,952.55,29.25,3.84,4.50,4.68,76.70,5.10,1887,
2020/03/13 09:19:21,952.69,29.32,3.86,4.50,4.68,76.83,5.36,1898,
2020/03/13 09:24:21,952.77,29.38,3.95,4.75,4.68,76.31,5.64,1910,
2020/03/13 09:29:21,952.77,29.35,4.07,4.75,4.68,75.98,5.52,1896,
2020/03/13 09:34:21,952.87,29.34,4.12,5.00,4.68,76.39,5.50,1892,
2020/03/13 09:39:21,953.00,29.35,4.19,5.00,4.68,76.68,5.39,1890,
2020/03/13 09:44:21,952.93,29.29,4.19,5.00,4.68,77.35,5.21,1907,
2020/03/13 09:49:21,952.84,29.00,4.07,4.75,4.68,80.24,4.82,1929,
2020/03/13 09:54:21,952.89,28.84,3.77,4.50,4.68,80.86,4.83,1932,
2020/03/13 09:59:21,952.89,28.97,3.40,4.25,4.68,81.03,4.71,1902,
2020/03/13 10:04:21,952.99,29.32,3.17,3.75,4.68,79.79,4.86,1906,
2020/03/13 10:09:21,953.04,29.61,3.16,4.00,4.68,78.88,5.28,1940,
2020/03/13 10:14:21,952.94,29.65,3.29,4.00,4.68,79.31,5.19,1905,
2020/03/13 10:19:21,953.05,29.59,3.37,4.00,4.68,79.25,5.16,1904,
2020/03/13 10:24:21,953.12,29.53,3.48,4.25,4.68,78.03,5.19,1903,
2020/03/13 10:29:21,953.21,29.48,3.60,4.25,4.68,77.81,5.24,1906,
2020/03/13 10:34:21,953.15,29.43,3.70,4.50,4.68,78.81,4.90,1855,
2020/03/13 10:39:21,953.22,29.27,3.73,4.50,4.68,81.61,4.75,1895,
2020/03/13 10:44:21,953.27,29.25,3.68,4.50,4.68,81.30,5.12,1945,
2020/03/13 10:49:21,953.23,29.17,3.65,4.50,4.68,82.08,4.68,1924,
2020/03/13 10:54:21,953.32,29.09,3.51,4.25,4.68,83.20,4.79,1927,
2020/03/13 10:59:21,953.35,29.10,3.37,4.00,4.68,83.31,4.82,1918,
2020/03/13 11:04:21,953.27,29.33,3.28,4.00,4.68,81.67,5.23,1909,
2020/03/13 11:09:21,953.38,29.41,3.30,4.00,4.68,81.74,5.57,1901,
2020/03/13 11:14:21,953.37,29.55,3.47,4.25,4.68,79.08,5.84,1912,
2020/03/13 11:19:21,953.32,29.36,3.51,4.25,4.68,80.85,4.86,1931,
2020/03/13 11:24:21,953.43,29.07,3.30,4.00,4.68,83.72,4.79,1929,
2020/03/13 11:29:21,953.47,29.33,3.13,3.75,4.68,80.88,5.06,1932,
2020/03/13 11:34:21,953.52,29.22,3.04,3.75,4.68,81.63,4.76,1938,
2020/03/13 11:39:21,953.56,29.10,2.86,3.50,4.68,85.10,4.28,1925,
2020/03/13 11:44:21,953.74,29.23,2.73,3.50,4.68,86.35,4.42,1926,
2020/03/13 11:49:21,953.84,29.28,2.74,3.50,4.68,85.27,4.68,1927,
2020/03/13 11:54:21,953.84,29.35,2.86,3.50,4.68,85.20,4.94,1951,
2020/03/13 11:59:21,953.84,29.43,3.08,3.75,4.68,84.12,5.23,1917,
2020/03/13 12:04:21,953.88,29.34,3.25,4.00,4.68,83.94,5.23,1898,
2020/03/13 12:09:21,953.82,29.25,3.35,4.25,4.68,84.80,5.01,1934,
2020/03/13 12:14:21,953.84,29.30,3.39,4.25,4.68,85.19,5.16,1894,
2020/03/13 12:19:21,953.76,29.36,3.46,4.25,4.68,83.91,4.98,1917,
2020/03/13 12:24:21,953.78,29.35,3.48,4.25,4.68,83.81,4.93,1914,
2020/03/13 12:29:21,953.87,29.42,3.48,4.25,4.68,82.81,5.19,1880,
2020/03/13 12:34:21,954.12,30.24,3.69,4.50,4.68,78.73,5.84,1915,
2020/03/13 12:39:21,954.01,30.93,4.13,4.75,4.68,77.74,5.76,1924,
2020/03/13 12:44:21,954.04,31.51,4.54,5.25,4.68,76.62,5.89,1932,
2020/03/13 12:49:21,953.85,30.99,4.77,5.50,4.68,77.90,5.54,1918,
2020/03/13 12:54:21,954.03,30.44,4.77,5.50,4.68,78.83,5.46,1916,
2020/03/13 12:59:21,954.20,30.61,4.89,5.50,4.68,77.63,5.94,1919,
2020/03/13 13:04:21,954.16,31.11,5.10,5.75,4.68,76.62,6.31,1928,
2020/03/13 13:09:21,953.72,31.14,5.33,6.00,4.68,77.72,5.57,1896,
2020/03/13 13:14:21,954.05,30.27,5.15,6.00,4.68,78.81,5.71,1901,
2020/03/13 13:19:21,953.74,30.12,4.95,5.75,4.68,80.13,5.19,1985,
2020/03/13 13:24:21,954.29,30.20,4.78,5.50,4.68,79.52,5.78,1915,
2020/03/13 13:29:21,954.27,31.40,4.97,5.75,4.68,76.49,6.13,1943,
2020/03/13 13:34:21,954.38,32.81,5.32,6.00,4.68,74.57,6.64,1926,
2020/03/13 13:39:21,953.97,32.67,5.65,6.50,4.68,74.91,6.49,1913,
2020/03/13 13:44:21,954.12,31.78,5.82,6.50,4.68,74.73,6.73,1970,
2020/03/13 13:49:21,953.88,31.26,5.92,6.50,4.68,75.42,6.29,1892,
2020/03/13 13:54:21,954.19,31.39,5.94,6.75,4.68,75.05,6.53,1930,
2020/03/13 13:59:21,954.14,31.65,6.05,6.75,4.68,74.79,6.40,1943,
2020/03/13 14:04:21,954.01,31.83,6.17,7.00,4.68,74.97,6.31,1941,
2020/03/13 14:09:21,954.38,31.70,6.18,7.00,4.68,76.19,5.98,685,
2020/03/13 14:14:21,954.17,31.19,6.56,7.25,4.68,73.14,6.57,-5000,
2020/03/13 14:19:21,954.59,29.63,7.11,7.75,4.68,82.18,5.83,-5000,
2020/03/13 14:24:21,954.63,29.34,7.43,8.25,4.68,79.51,6.45,-5000,
2020/03/13 14:29:21,954.53,29.55,7.56,8.25,4.68,75.45,7.30,-500,
2020/03/13 14:34:21,954.40,29.41,7.65,8.50,4.68,72.50,7.88,-5000,
2020/03/13 14:39:21,954.95,29.65,7.76,8.75,4.68,76.63,8.17,-5000,
2020/03/13 14:44:21,959.16,29.91,7.95,8.75,4.68,77.83,8.55,-5000,
2020/03/13 14:49:21,960.13,30.05,8.36,9.25,4.68,79.80,8.88,-5000,
2020/03/13 14:54:21,959.92,30.02,8.70,9.50,4.68,77.78,9.31,-5000,
2020/03/13 14:59:21,959.98,29.95,8.92,9.75,4.68,85.93,10.47,-5000,
2020/03/13 15:04:21,959.83,30.05,9.13,10.00,4.68,81.45,11.74,-5000,
2020/03/13 15:09:21,959.58,30.33,9.38,10.25,4.68,73.43,12.40,-5000,
2020/03/13 15:14:21,957.69,30.45,9.63,10.50,4.68,74.55,12.98,-500,
2020/03/13 15:19:21,958.18,30.59,9.89,10.75,4.68,75.68,13.67,-500,
2020/03/13 15:24:21,958.07,30.54,10.20,11.00,4.68,72.62,13.89,-5000,
2020/03/13 15:29:21,956.01,30.43,10.45,11.25,4.68,71.78,13.74,-5000,
2020/03/13 15:34:21,958.75,30.49,10.69,11.50,4.68,73.43,13.59,-5000,
2020/03/13 15:39:21,960.09,30.59,10.92,11.75,4.68,73.86,13.47,-5000,
2020/03/13 15:44:21,958.79,30.46,11.14,12.00,4.68,74.18,13.26,-5000,
2020/03/13 15:49:21,958.79,30.65,11.35,12.00,4.68,77.11,13.11,-5000,
2020/03/13 15:54:21,958.22,30.60,11.52,12.25,4.68,75.38,12.89,-5000,
2020/03/13 15:59:21,957.40,30.50,11.68,12.50,4.68,79.87,12.84,-5000,
2020/03/13 16:04:21,959.76,30.53,11.81,12.75,4.68,72.12,12.81,-5000,
2020/03/13 16:09:21,961.09,32.11,13.76,14.75,4.68,60.71,12.18,-5000,
2020/03/13 16:14:21,960.42,29.90,17.44,18.25,4.68,60.60,11.32,-5000,
2020/03/13 16:19:21,959.99,27.90,20.26,21.25,4.68,61.48,11.46,-5000,
2020/03/13 16:24:21,959.91,25.80,22.04,23.00,4.68,59.70,12.55,-5000,
2020/03/13 16:29:21,960.01,24.69,23.00,23.75,4.68,56.16,13.64,-5000,
2020/03/13 16:34:21,960.00,24.14,23.86,24.75,4.68,54.08,14.36,-5000,
2020/03/13 16:39:21,959.61,24.26,24.21,25.00,4.69,53.13,14.50,-5000,
2020/03/13 16:44:21,959.49,24.09,23.21,24.00,4.68,48.99,14.92,-5000,
2020/03/13 16:49:21,959.82,25.55,21.74,22.50,4.68,47.24,15.14,735,
2020/03/13 16:54:21,959.20,26.46,20.52,21.25,4.68,42.75,15.67,-5000,
2020/03/13 16:59:21,959.43,26.82,19.45,20.25,4.68,40.54,15.81,-5000,
2020/03/13 17:04:21,959.28,27.21,18.53,19.25,4.68,39.86,15.59,-5000,
2020/03/13 17:09:21,959.62,27.72,17.68,18.50,4.68,39.69,15.81,-5000,
2020/03/13 17:14:21,961.05,28.23,17.19,18.00,4.68,36.77,16.04,1978,
2020/03/13 17:19:21,964.68,28.58,16.87,17.75,4.68,36.76,15.96,-500,
2020/03/13 17:24:21,965.01,28.78,16.61,17.50,4.68,37.45,16.18,-5000,
2020/03/13 17:29:21,965.41,29.54,16.64,17.50,4.68,35.46,16.20,-5000,
2020/03/13 17:34:21,963.90,29.41,16.87,17.75,4.68,31.14,15.71,-5000,
2020/03/13 17:39:21,963.68,28.53,16.70,17.50,4.68,31.46,14.63,-5000,
2020/03/13 17:44:21,964.29,28.22,16.18,17.00,4.68,33.47,14.40,2215,
2020/03/13 17:49:21,963.93,28.08,15.62,16.25,4.68,32.71,13.75,-5000,
2020/03/13 17:54:21,964.19,28.37,15.20,16.00,4.68,33.98,13.14,2150,
2020/03/13 17:59:21,964.52,28.67,14.92,15.75,4.68,35.30,12.69,-5000,
2020/03/13 18:04:21,964.26,28.89,14.74,15.50,4.68,37.45,12.65,-5000,
2020/03/13 18:09:21,964.42,28.75,14.60,15.50,4.68,36.37,12.62,-5000,
2020/03/13 18:14:21,964.75,28.77,14.48,15.25,4.68,34.01,12.30,-5000,
2020/03/13 18:19:21,965.08,28.69,14.36,15.00,4.68,37.16,12.19,-5000,
2020/03/13 18:24:21,964.98,28.51,14.12,15.00,4.68,37.36,12.22,-5000,
2020/03/13 18:29:21,967.41,28.26,13.81,14.50,4.68,34.74,12.41,-5000,
2020/03/13 18:34:21,968.50,28.35,13.53,14.25,4.68,33.08,12.84,2294,
2020/03/13 18:39:21,969.03,28.60,13.35,14.00,4.68,33.15,12.69,1953,
2020/03/13 18:44:21,970.26,28.87,13.16,14.00,4.68,37.65,11.99,1691,
2020/03/13 18:49:21,969.30,28.97,12.96,13.75,4.68,38.80,11.74,-500,
2020/03/13 18:54:21,968.86,28.87,12.79,13.50,4.68,43.54,11.29,-5000,
2020/03/13 18:59:21,968.80,28.49,12.38,13.25,4.68,46.39,10.32,-5000,
2020/03/13 19:04:21,967.21,28.86,11.93,12.75,4.68,45.97,10.66,-5000,
2020/03/13 19:09:21,965.84,29.19,11.80,12.50,4.68,49.07,11.50,4441,
2020/03/13 19:14:21,966.10,29.30,11.93,12.75,4.68,48.63,11.76,613,
2020/03/13 19:19:21,969.04,29.38,12.10,13.00,4.68,52.01,12.04,2246,
2020/03/13 19:24:21,970.68,29.36,12.28,13.00,4.68,43.83,12.28,1188,
2020/03/13 19:29:21,972.54,29.39,12.40,13.25,4.68,43.58,12.81,2168,
2020/03/13 19:34:21,974.76,29.38,12.48,13.25,4.68,46.51,13.51,-5000,
2020/03/13 19:39:21,975.21,29.55,12.59,13.25,4.68,39.74,14.43,-5000,
2020/03/13 19:44:21,978.37,29.60,12.67,13.50,4.68,41.08,14.18,-5000,
2020/03/13 19:49:21,982.00,29.65,12.75,13.50,4.68,39.53,14.74,-5000,
2020/03/13 19:54:21,983.07,29.75,12.86,13.50,4.68,38.49,15.41,-5000,
2020/03/13 19:59:21,981.81,29.86,13.00,13.75,4.68,39.56,15.63,1476,
2020/03/13 20:04:21,982.60,29.92,13.17,14.00,4.68,38.12,15.96,-5000,
2020/03/13 20:09:21,983.63,29.98,13.34,14.25,4.68,37.54,16.37,-5000,
2020/03/13 20:14:21,983.99,30.29,13.56,14.25,4.68,30.98,16.74,2407,
2020/03/13 20:19:21,983.99,30.22,13.95,14.75,4.68,35.17,17.41,-5000,
2020/03/13 20:24:21,985.10,30.18,14.46,15.25,4.68,36.10,17.30,708,
2020/03/13 20:29:21,985.80,29.99,14.73,15.25,4.68,36.00,17.08,2135,
2020/03/13 20:34:21,985.89,30.05,14.85,15.50,4.68,42.11,17.16,678,
2020/03/13 20:39:21,985.86,30.11,14.94,15.75,4.68,42.35,17.25,-500,
2020/03/13 20:44:21,985.61,30.23,15.01,15.75,4.68,33.37,17.08,-5000,
2020/03/13 20:49:21,984.47,30.32,15.03,15.75,4.68,36.31,17.11,-500,
2020/03/13 20:54:21,984.35,30.39,15.08,16.00,4.68,41.56,17.21,-5000,
2020/03/13 20:59:21,981.97,30.22,15.22,16.00,4.68,41.91,17.30,-5000,
2020/03/13 21:04:21,981.16,30.19,15.36,16.25,4.68,42.14,17.38,-5000,
2020/03/13 21:09:21,981.82,30.14,15.49,16.25,4.68,40.97,17.42,-5000,
2020/03/13 21:14:21,981.74,30.09,15.61,16.25,4.68,40.42,17.47,-5000,
2020/03/13 21:19:21,981.99,30.09,15.73,16.50,4.68,40.56,17.49,-5000,
2020/03/13 21:24:21,981.99,30.03,15.84,16.75,4.68,41.59,17.52,-5000,
2020/03/13 21:29:21,979.34,30.00,15.94,16.75,4.68,42.96,17.58,-5000,
2020/03/13 21:34:21,982.27,30.00,16.04,16.75,4.68,46.06,17.60,-5000,
2020/03/13 21:39:21,983.26,30.02,16.14,16.75,4.68,48.11,17.68,-5000,
2020/03/13 21:44:21,983.41,29.98,16.25,17.00,4.68,49.60,17.76,-5000,
2020/03/13 21:49:21,979.14,30.00,16.35,17.25,4.68,46.22,17.83,-5000,
2020/03/13 21:54:21,984.24,29.96,16.47,17.25,4.68,46.91,17.90,-5000,
2020/03/13 21:59:21,985.48,29.93,16.58,17.25,4.68,48.14,17.97,-5000,
2020/03/13 22:04:21,984.35,29.89,16.68,17.50,4.68,48.77,18.04,-5000,
2020/03/13 22:09:21,978.35,29.96,16.76,17.50,4.68,48.60,18.09,-5000,
2020/03/13 22:14:21,978.23,29.98,16.85,17.75,4.68,46.47,18.13,2691,
2020/03/13 22:19:21,978.17,29.98,16.95,17.75,4.68,47.37,18.19,2684,
2020/03/13 22:24:21,978.23,29.94,17.05,18.00,4.68,47.99,18.22,739,
2020/03/13 22:29:21,978.35,29.87,17.20,18.00,4.68,48.45,18.26,2721,
2020/03/13 22:34:21,978.32,29.79,17.35,18.25,4.68,48.92,18.31,2070,
2020/03/13 22:39:21,978.47,29.68,17.53,18.25,4.68,49.37,18.37,2058,
2020/03/13 22:44:21,978.55,29.59,17.73,18.50,4.68,49.62,18.46,2730,
2020/03/13 22:49:21,978.60,29.50,17.88,18.75,4.68,49.76,18.53,2046,
2020/03/13 22:54:21,978.51,29.48,18.02,18.75,4.69,49.85,18.59,2015,
2020/03/13 22:59:21,978.65,29.46,18.16,19.00,4.68,50.01,18.68,1859,
2020/03/13 23:04:21,978.70,29.42,18.29,19.00,4.68,50.20,18.75,1930,
2020/03/13 23:09:21,978.71,29.36,18.43,19.25,4.68,50.39,18.82,1927,
2020/03/13 23:14:21,978.74,29.33,18.55,19.25,4.68,50.62,18.89,2039,
2020/03/13 23:19:21,978.82,29.30,18.66,19.50,4.68,50.85,18.96,1902,
2020/03/13 23:24:21,978.92,29.35,18.78,19.50,4.68,51.06,19.05,1917,
2020/03/13 23:29:21,978.93,29.32,18.89,19.75,4.68,51.26,19.12,2034,
2020/03/13 23:34:21,978.87,29.31,19.00,19.75,4.68,51.49,19.19,1939,
2020/03/13 23:39:21,978.99,29.31,19.11,20.00,4.68,51.69,19.27,1924,
2020/03/13 23:44:21,979.12,29.32,19.21,20.00,4.68,51.89,19.32,2694,
2020/03/13 23:49:21,979.29,29.31,19.31,20.25,4.68,52.09,19.39,1937,
2020/03/13 23:54:21,979.33,29.33,19.41,20.25,4.69,52.26,19.46,1931,
2020/03/13 23:59:21,979.36,29.32,19.50,20.25,4.69,52.42,19.53,1917,
2020/03/14 00:04:21,979.43,29.34,19.58,20.50,4.68,52.56,19.60,1906,
2020/03/14 00:09:21,979.49,29.36,19.66,20.50,4.68,52.69,19.65,1919,
2020/03/14 00:14:21,979.63,29.37,19.73,20.50,4.68,52.83,19.70,1918,
2020/03/14 00:19:21,979.78,29.39,19.80,20.75,4.68,52.93,19.76,1922,
2020/03/14 00:24:21,979.78,29.41,19.87,20.75,4.68,53.04,19.82,1920,
2020/03/14 00:29:21,979.76,29.43,19.93,20.75,4.68,53.13,19.87,1928,
2020/03/14 00:34:21,979.96,29.46,19.99,20.75,4.68,53.23,19.92,1924,
2020/03/14 00:39:21,980.03,29.47,20.04,21.00,4.68,53.31,19.98,1919,
2020/03/14 00:44:21,980.14,29.49,20.09,21.00,4.68,53.39,20.04,1921,
2020/03/14 00:49:21,980.18,29.51,20.15,21.00,4.68,53.47,20.08,1918,
2020/03/14 00:54:21,980.26,29.54,20.18,21.00,4.68,53.53,20.12,1918,
2020/03/14 00:59:21,980.32,29.56,20.23,21.00,4.68,53.59,20.18,1917,
2020/03/14 01:04:21,980.39,29.58,20.27,21.00,4.68,53.65,20.20,1918,
2020/03/14 01:09:21,980.47,29.60,20.34,21.25,4.68,53.69,20.26,1918,
2020/03/14 01:14:21,980.45,29.62,20.38,21.25,4.68,53.73,20.29,1926,
2020/03/14 01:19:21,980.59,29.66,20.42,21.25,4.68,53.78,20.34,1923,
2020/03/14 01:24:21,980.69,29.67,20.45,21.25,4.68,53.80,20.38,1923,
2020/03/14 01:29:21,980.75,29.66,20.49,21.25,4.68,53.85,20.41,1920,
2020/03/14 01:34:21,980.77,29.73,20.49,21.25,4.68,53.86,20.46,1926,
2020/03/14 01:39:21,980.76,29.74,20.53,21.25,4.68,53.89,20.49,1919,
2020/03/14 01:44:21,980.69,29.78,20.55,21.50,4.68,53.91,20.53,1925,
2020/03/14 01:49:21,980.72,29.79,20.58,21.25,4.68,53.96,20.56,1916,
2020/03/14 01:54:21,980.81,29.81,20.61,21.50,4.68,53.97,20.60,1917,
2020/03/14 01:59:21,980.92,29.84,20.65,21.50,4.68,53.98,20.62,1925,
2020/03/14 02:04:21,980.84,29.86,20.66,21.50,4.68,54.00,20.67,1931,
2020/03/14 02:09:21,980.73,29.88,20.69,21.50,4.68,54.05,20.68,1933,
2020/03/14 02:14:21,980.68,29.91,20.71,21.75,4.68,54.05,20.71,1926,
2020/03/14 02:19:21,980.60,29.92,20.73,21.50,4.68,54.06,20.73,1932,
2020/03/14 02:24:21,980.69,29.95,20.75,21.50,4.68,54.09,20.78,1929,
2020/03/14 02:29:21,980.81,29.96,20.77,21.50,4.68,54.09,20.79,1916,
2020/03/14 02:34:21,980.79,29.99,20.80,21.75,4.68,54.12,20.83,1909,
2020/03/14 02:39:21,980.83,30.02,20.82,21.50,4.68,54.16,20.84,2674,
2020/03/14 02:44:21,980.76,30.03,20.83,21.50,4.68,54.21,20.87,2740,
2020/03/14 02:49:21,980.77,30.05,20.85,21.75,4.68,54.25,20.90,2068,
2020/03/14 02:54:21,980.80,30.07,20.88,21.75,4.68,54.31,20.90,803,
2020/03/14 02:59:21,980.68,29.98,20.90,21.75,4.68,47.28,20.98,1650,
2020/03/14 03:04:21,980.87,30.51,21.14,22.00,4.68,40.10,21.45,1648,
2020/03/14 03:09:21,980.87,30.51,21.47,22.25,4.68,38.78,21.88,1655,
2020/03/14 03:14:21,980.86,30.45,21.78,22.50,4.68,38.10,22.25,1656,
2020/03/14 03:19:21,980.82,30.37,22.02,23.00,4.68,38.12,22.54,1655,
2020/03/14 03:24:21,980.73,30.31,22.22,23.25,4.68,37.98,22.75,1657,
2020/03/14 03:29:21,980.73,30.27,22.37,23.25,4.68,37.66,22.90,1645,
2020/03/14 03:34:21,980.80,30.26,22.50,23.25,4.68,37.54,23.01,1655,
2020/03/14 03:39:21,980.75,30.25,22.61,23.50,4.68,37.03,23.08,1650,
2020/03/14 03:44:21,980.78,30.29,22.67,23.50,4.68,36.59,23.12,1652,
2020/03/14 03:49:21,980.88,30.33,22.70,23.50,4.68,36.37,23.13,1654,
2020/03/14 03:54:21,980.93,30.36,22.73,23.50,4.68,36.20,23.16,1652,
2020/03/14 03:59:21,980.98,30.37,22.72,23.50,4.68,36.07,23.15,1654,
2020/03/14 04:04:21,981.05,30.48,22.73,23.50,4.68,35.83,23.15,1650,
2020/03/14 04:09:21,981.06,30.47,22.73,23.50,4.68,35.78,23.15,1651,
2020/03/14 04:14:21,981.17,30.49,22.75,23.50,4.68,35.78,23.15,1652,
2020/03/14 04:19:21,981.11,30.51,22.75,23.75,4.68,35.64,23.13,1650,
2020/03/14 04:24:21,981.13,30.53,22.74,23.75,4.68,35.64,23.12,1649,
2020/03/14 04:29:21,981.21,30.54,22.74,23.75,4.68,35.49,23.11,1650,
2020/03/14 04:34:21,981.21,30.56,22.74,23.50,4.68,35.47,23.09,1651,
2020/03/14 04:39:21,981.18,30.56,22.73,23.50,4.68,35.26,23.06,1650,
2020/03/14 04:44:21,981.20,30.55,22.73,23.75,4.68,35.24,23.06,1654,
